name, result, bool var, arith var, conflict, decision, stage, learned added
ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_11, unsat, , , 11, 11, , 
ball_count_2d_hill.10.redlog_global_15, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_global_10, unsat, , , 86, 479, , 
ball_count_2d_hill.10.seq_lazy_global_3, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_global_4, unsat, , , 6, 26, , 
ball_count_2d_hill.10.seq_lazy_global_8, unsat, , , 55, 240, , 
ball_count_2d_hill.10.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_lemmas_global_4, unsat, , , 6, 81, , 
ball_count_2d_hill.10.seq_lazy_lemmas_global_7, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_lemmas_global_8, unsat, , , 55, 532, , 
ball_count_2d_hill.10.seq_lazy_linear_enc_global_0, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_global_10, unsat, , , 86, 479, , 
ball_count_2d_hill.10.seq_lazy_linear_enc_global_12, unsat, , , 125, 840, , 
ball_count_2d_hill.10.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_global_4, unsat, , , 6, 26, , 
ball_count_2d_hill.10.seq_lazy_linear_enc_global_5, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_14, unsat, , , 165, 3537, , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_9, unsat, , , , , , 
ball_count_2d_hill_simple.01.qfree_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.01.qfree_global_6, sat, , , 4, 10, 11, 
ball_count_2d_hill_simple.01.qfree_global_8, sat, , , 4, 10, 12, 
ball_count_2d_hill_simple.01.redlog_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.01.redlog_global_6, timeout, , , , , , 
ball_count_2d_hill_simple.01.redlog_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_global_14, sat, , , 69, 58, 134, 
ball_count_2d_hill_simple.01.seq_lazy_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_global_9, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_2, sat, , , 769, 999, 594, 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_6, sat, , , 2233, 4830, 2190, 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_14, sat, , , 69, 57, 134, 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_5, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_2, sat, , , 153, 257, 174, 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.02.qfree_global_12, sat, , , 90, 68, 118, 
ball_count_2d_hill_simple.02.qfree_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.02.qfree_global_4, sat, , , 26, 15, 34, 
ball_count_2d_hill_simple.02.qfree_global_5, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_global_4, unsat, , , 53, 45, 45, 
ball_count_2d_hill_simple.02.seq_lazy_global_5, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_6, sat, , , 5937, 8021, 5151, 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_12, sat, , , 7544, 7886, 6123, 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_13, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_2, unsat, , , 3, 47, , 
ball_count_2d_hill_simple.03.qfree_global_13, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.qfree_global_5, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.redlog_global_13, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.redlog_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_5, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_9, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_15, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_2, unsat, , , 3, 10, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_7, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_13, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_4, unsat, , , 43, 324, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_6, unsat, , , 590, 1753, 634, 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_7, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.04.qfree_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.04.qfree_global_4, unsat, , , 40, 115, , 
ball_count_2d_hill_simple.04.qfree_global_9, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.redlog_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.04.redlog_global_11, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.redlog_global_13, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_global_5, unsat, , , 5, 7, , 
ball_count_2d_hill_simple.04.seq_lazy_global_7, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_13, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_3, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_2, unsat, , , 3, 34, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_6, unsat, , , 73, 892, , 
ball_count_2d_hill_simple.05.qfree_global_12, sat, , , 128, 379, 93, 
ball_count_2d_hill_simple.05.qfree_global_4, unsat, , , 32, 90, , 
ball_count_2d_hill_simple.05.redlog_global_15, unsat, , , 10, 10, , 
ball_count_2d_hill_simple.05.seq_lazy_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.05.seq_lazy_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.05.seq_lazy_global_2, unsat, , , 4, 9, , 
ball_count_2d_hill_simple.05.seq_lazy_global_3, unsat, , , 11, 11, , 
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_15, unsat, , , 11, 292, , 
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_3, unsat, , , 11, 41, , 
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_5, unsat, , , 11, 83, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_11, unsat, , , 11, 190, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_12, unsat, , , 8511, 22924, 10492, 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_15, unsat, , , 11, 262, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_2, unsat, , , 4, 33, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_8, unsat, , , 121, 1674, , 
ball_count_2d_hill_simple.10.qfree_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.10.qfree_global_14, unsat, , , 165, 1144, , 
ball_count_2d_hill_simple.10.qfree_global_2, unsat, , , , , , 
ball_count_2d_hill_simple.10.qfree_global_4, unsat, , , 6, 26, , 
ball_count_2d_hill_simple.10.redlog_global_10, unsat, , , 89, 600, , 
ball_count_2d_hill_simple.10.redlog_global_13, unsat, , , , , , 
ball_count_2d_hill_simple.10.redlog_global_9, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_global_10, unsat, , , 86, 358, , 
ball_count_2d_hill_simple.10.seq_lazy_global_12, unsat, , , 125, 635, , 
ball_count_2d_hill_simple.10.seq_lazy_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_global_5, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_global_6, unsat, , , 27, 64, , 
ball_count_2d_hill_simple.10.seq_lazy_global_9, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_12, unsat, , , 125, 2785, , 
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_4, unsat, , , 6, 126, , 
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_8, unsat, , , 55, 915, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_14, unsat, , , 165, 990, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_2, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_4, unsat, , , 6, 16, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_8, unsat, , , 55, 175, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_12, unsat, , , 125, 2123, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_9, unsat, , , , , , 
ball_count_2d_plain.01.qfree_global_11, unsat, , , , , , 
ball_count_2d_plain.01.qfree_global_12, sat, , , 138, 270, 130, 
ball_count_2d_plain.01.qfree_global_15, unsat, , , , , , 
ball_count_2d_plain.01.redlog_global_0, unsat, , , , , , 
ball_count_2d_plain.01.redlog_global_10, sat, , , 166, 612, 141, 
ball_count_2d_plain.01.redlog_global_11, unsat, , , , , , 
ball_count_2d_plain.01.redlog_global_14, sat, , , 248, 977, 206, 
ball_count_2d_plain.01.seq_lazy_global_12, sat, , , 291, 248, 460, 
ball_count_2d_plain.01.seq_lazy_global_4, sat, , , 16, 8, 34, 
ball_count_2d_plain.01.seq_lazy_global_5, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_lemmas_global_4, sat, , , 688, 1100, 520, 
ball_count_2d_plain.01.seq_lazy_lemmas_global_6, sat, , , 1229, 2717, 1477, 
ball_count_2d_plain.01.seq_lazy_lemmas_global_9, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_10, sat, , , 208, 172, 325, 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_11, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_14, sat, , , 383, 344, 615, 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_7, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_5, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_9, unsat, , , , , , 
ball_count_2d_plain.02.qfree_global_13, unsat, , , , , , 
ball_count_2d_plain.02.qfree_global_2, unsat, , , 8, 27, 7, 
ball_count_2d_plain.02.redlog_global_3, unsat, , , , , , 
ball_count_2d_plain.02.redlog_global_8, sat, , , 922, 1075, 551, 
ball_count_2d_plain.02.seq_lazy_global_12, sat, , , 3397, 4570, 5799, 
ball_count_2d_plain.02.seq_lazy_global_14, sat, , , 9755, 13260, 14720, 
ball_count_2d_plain.02.seq_lazy_global_2, unsat, , , 21, 18, 37, 
ball_count_2d_plain.02.seq_lazy_global_6, sat, , , 349, 321, 589, 
ball_count_2d_plain.02.seq_lazy_global_7, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_4, unsat, , , 2630, 3194, 1801, 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_15, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_10, sat, , , 932, 1547, 1219, 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_14, sat, , , 12047, 11796, 14732, 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_6, sat, , , 890, 1069, 1129, 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_9, unsat, , , , , , 
ball_count_2d_plain.03.qfree_global_1, unsat, , , , , , 
ball_count_2d_plain.03.qfree_global_12, sat, , , 1832, 2003, 1400, 
ball_count_2d_plain.03.qfree_global_5, unsat, , , 2, 3, , 
ball_count_2d_plain.03.qfree_global_6, unsat, , , 270, 588, 243, 
ball_count_2d_plain.03.qfree_global_9, unsat, , , 2, 3, , 
ball_count_2d_plain.03.redlog_global_0, unsat, , , , , , 
ball_count_2d_plain.03.redlog_global_5, unsat, , , 2, 3, , 
ball_count_2d_plain.03.redlog_global_6, unsat, , , 609, 1880, 414, 
ball_count_2d_plain.03.seq_lazy_global_0, unsat, , , , , , 
ball_count_2d_plain.03.seq_lazy_global_13, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_global_2, unsat, , , 21, 19, 37, 
ball_count_2d_plain.03.seq_lazy_lemmas_global_13, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_lemmas_global_4, unsat, , , 1610, 1887, 1339, 
ball_count_2d_plain.03.seq_lazy_lemmas_global_6, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_9, unsat, , , 4, 6, , 
ball_count_2d_plain.04.qfree_global_11, unsat, , , 9, 10, , 
ball_count_2d_plain.04.qfree_global_8, unsat, , , 458, 1023, 417, 
ball_count_2d_plain.04.redlog_global_10, unsat, , , 44065, 58561, 10957, 
ball_count_2d_plain.04.redlog_global_4, unsat, , , 150, 579, 94, 
ball_count_2d_plain.04.redlog_global_5, unsat, , , 5, 7, , 
ball_count_2d_plain.04.redlog_global_7, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_global_6, unsat, , , 628, 563, 875, 
ball_count_2d_plain.04.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_13, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_15, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_3, unsat, , , 9, 10, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_11, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_15, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_3, unsat, , , 9, 10, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_5, unsat, , , 9, 10, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_8, unsat, , , 5533, 5889, 7196, 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_14, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_2, unsat, , , 54, 60, 83, 
ball_count_2d_plain.05.qfree_global_15, unsat, , , 10, 9, , 
ball_count_2d_plain.05.qfree_global_4, unsat, , , 98, 198, 74, 
ball_count_2d_plain.05.qfree_global_6, unsat, , , 290, 774, 223, 
ball_count_2d_plain.05.redlog_global_1, unsat, , , , , , 
ball_count_2d_plain.05.redlog_global_11, unsat, , , 11, 11, , 
ball_count_2d_plain.05.redlog_global_3, unsat, , , 11, 11, , 
ball_count_2d_plain.05.seq_lazy_global_15, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_global_7, unsat, , , 11, 11, , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_13, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_2, unsat, , , 49, 124, 77, 
ball_count_2d_plain.05.seq_lazy_lemmas_global_7, unsat, , , 11, 11, , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_9, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_linear_enc_global_1, unsat, , , , , , 
ball_count_2d_plain.05.seq_lazy_linear_enc_global_6, unsat, , , 816, 791, 1150, 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_14, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_7, unsat, , , 11, 11, , 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_8, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_9, unsat, , , 10, 9, , 
ball_count_2d_plain.10.qfree_global_0, unsat, , , , , , 
ball_count_2d_plain.10.qfree_global_1, unsat, , , , , , 
ball_count_2d_plain.10.qfree_global_14, unsat, , , 5925, 7902, 2572, 
ball_count_2d_plain.10.qfree_global_2, unsat, , , , , , 
ball_count_2d_plain.10.qfree_global_4, unsat, , , 43, 89, 38, 
ball_count_2d_plain.10.qfree_global_7, unsat, , , , , , 
ball_count_2d_plain.10.redlog_global_1, unsat, , , , , , 
ball_count_2d_plain.10.redlog_global_5, unsat, , , , , , 
ball_count_2d_plain.10.redlog_global_8, unsat, , , 2410, 5203, 1245, 
ball_count_2d_plain.10.redlog_global_9, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_global_3, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_global_5, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_global_9, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_plain.10.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_lemmas_global_7, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_global_0, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_global_3, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_14, timeout, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_6, timeout, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_9, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_global_11, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_global_14, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_lemmas_global_7, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_lemmas_global_9, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_global_11, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_global_4, unsat, , , 9, 24, 3, 
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_10, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_2, unsat, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_slope.02.seq_lazy_global_11, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_global_15, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_global_3, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_global_5, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_global_6, timeout, , , , , , 
ball_count_2d_slope.02.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_slope.02.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_slope.02.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_slope.02.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_lemmas_global_4, unsat, , , 78, 1103, 48, 
ball_count_2d_slope.02.seq_lazy_lemmas_global_5, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_global_5, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_12, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_15, unsat, , , , , , 
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_3, unsat, , , , , , 
ball_count_2d_slope.03.seq_lazy_global_14, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_global_4, unsat, , , 43, 110, , 
ball_count_2d_slope.03.seq_lazy_global_7, unsat, , , 2, 3, , 
ball_count_2d_slope.03.seq_lazy_global_9, unsat, , , 2, 3, , 
ball_count_2d_slope.03.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_lemmas_global_6, unsat, , , 134, 2962, 72, 
ball_count_2d_slope.03.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_linear_enc_global_4, unsat, , , 43, 110, , 
ball_count_2d_slope.03.seq_lazy_linear_enc_global_6, unsat, , , 53, 208, 3, 
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_4, unsat, , , , , , 
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_5, unsat, , , , , , 
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_8, unsat, , , , , , 
ball_count_2d_slope.04.seq_lazy_global_11, unsat, , , 5, 7, , 
ball_count_2d_slope.04.seq_lazy_global_15, unsat, , , 5, 7, , 
ball_count_2d_slope.04.seq_lazy_global_9, unsat, , , 5, 7, , 
ball_count_2d_slope.04.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_slope.04.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_slope.04.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_slope.04.seq_lazy_linear_enc_global_11, unsat, , , 5, 7, , 
ball_count_2d_slope.04.seq_lazy_linear_enc_global_5, unsat, , , 5, 7, , 
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_2, unsat, , , , , , 
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_4, unsat, , , , , , 
ball_count_2d_slope.05.seq_lazy_global_11, unsat, , , 10, 9, , 
ball_count_2d_slope.05.seq_lazy_global_14, timeout, , , , , , 
ball_count_2d_slope.05.seq_lazy_lemmas_global_11, unsat, , , 11, 11, , 
ball_count_2d_slope.05.seq_lazy_lemmas_global_3, unsat, , , 11, 11, , 
ball_count_2d_slope.05.seq_lazy_lemmas_global_7, unsat, , , 10, 9, , 
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_13, unsat, , , , , , 
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_3, unsat, , , , , , 
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_5, unsat, , , , , , 
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_8, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_global_11, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_global_2, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_global_3, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_lemmas_global_10, unsat, , , 88, 2622, , 
ball_count_2d_slope.10.seq_lazy_lemmas_global_2, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_lemmas_global_3, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_lemmas_global_4, unsat, , , 8, 158, , 
ball_count_2d_slope.10.seq_lazy_linear_enc_global_1, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_linear_enc_global_15, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_linear_enc_global_5, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_linear_enc_lemmas_global_12, unsat, , , , , , 
ball_count_2d_slope.10.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
etcs_braking_2.01.qfree_global_1, unsat, , , 22, 45, 22, 
etcs_braking_2.01.qfree_global_11, timeout, , , , , , 
