name, result, bool var, arith var, conflict, decision, stage, learned added
atan-vega-3-chunk-0195, sat, 1, 2, 2, , 4, 2
atan-vega-3-chunk-0196, sat, 1, 2, 2, , 4, 2
atan-vega-3-chunk-0197, unsat, 1, 2, 4, , 4, 3
atan-vega-3-chunk-0198, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0199, unsat, 1, 3, 7, 1, 6, 6
atan-vega-3-chunk-0201, sat, 1, 2, 1, , 3, 1
atan-vega-3-chunk-0202, sat, 1, 2, 2, , 4, 2
atan-vega-3-chunk-0203, unsat, , , , , , 
atan-vega-3-chunk-0204, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0205, unsat, 1, 2, 1, , 1, 
atan-vega-3-chunk-0206, sat, 1, 2, 2, , 4, 2
atan-vega-3-chunk-0207, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0208, unsat, , , , , , 
atan-vega-3-chunk-0209, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0210, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0211, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0212, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0213, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0214, unsat, , , , , , 
atan-vega-3-chunk-0215, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0216, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0217, sat, 1, 2, 2, , 4, 2
atan-vega-3-chunk-0218, sat, 1, 3, 3, , 6, 3
atan-vega-3-chunk-0219, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0220, unsat, , , , , , 
atan-vega-3-chunk-0221, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0222, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0223, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0224, timeout, , , , , , 
atan-vega-3-chunk-0225, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0226, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0227, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0228, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0229, sat, 1, 3, 5, 1, 7, 5
atan-vega-3-chunk-0230, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0231, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0232, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0233, sat, 1, 3, 3, 1, 5, 3
atan-vega-3-chunk-0234, sat, 1, 3, 2, 1, 5, 2
atan-vega-3-chunk-0235, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0236, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0237, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0238, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0239, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0240, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0241, unsat, 1, 3, 10, 1, 9, 9
atan-vega-3-chunk-0242, unsat, 1, 3, 9, , 9, 8
atan-vega-3-chunk-0243, unsat, 1, 3, 5, , 6, 4
atan-vega-3-chunk-0244, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0245, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0246, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0247, unsat, 1, 3, 5, , 6, 4
atan-vega-3-chunk-0248, unsat, 1, 3, 9, , 10, 8
atan-vega-3-chunk-0249, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0250, unsat, 1, 3, 3, , 4, 2
atan-vega-3-chunk-0251, sat, 1, 2, , , 2, 
atan-vega-3-chunk-0252, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0253, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0254, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0255, unsat, , , , , , 
atan-vega-3-chunk-0256, sat, 1, 3, 3, , 6, 3
atan-vega-3-chunk-0257, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0258, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0259, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0260, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0261, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0262, unsat, 1, 3, 9, , 10, 8
atan-vega-3-chunk-0263, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0264, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0265, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0266, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0267, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0268, unsat, 1, 3, 5, , 6, 4
atan-vega-3-chunk-0269, unsat, 1, 3, 9, , 10, 8
atan-vega-3-chunk-0270, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0271, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0272, unsat, 1, 3, 3, , 4, 2
atan-vega-3-chunk-0273, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0274, unsat, , , , , , 
atan-vega-3-chunk-0275, unsat, 1, 3, 3, , 4, 2
atan-vega-3-chunk-0276, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0277, timeout, , , , , , 
atan-vega-3-chunk-0278, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0279, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0280, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0281, sat, 1, 3, 4, , 7, 4
atan-vega-3-chunk-0282, unsat, 1, 3, 3, , 4, 2
atan-vega-3-chunk-0283, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0284, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0285, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0286, timeout, , , , , , 
atan-vega-3-chunk-0287, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0288, unsat, , , , , , 
atan-vega-3-chunk-0289, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0290, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0291, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0292, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0293, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0294, timeout, , , , , , 
atan-vega-3-chunk-0295, sat, 1, 2, 2, , 4, 2
atan-vega-3-chunk-0296, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0297, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0298, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0299, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0300, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0301, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0302, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0303, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0304, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0305, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0306, timeout, , , , , , 
atan-vega-3-chunk-0307, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0308, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0309, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0310, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0311, sat, 1, 2, , , 2, 
atan-vega-3-chunk-0312, unsat, , , , , , 
atan-vega-3-chunk-0313, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0314, unsat, 1, 3, 1, 1, 3, 
atan-vega-3-chunk-0315, unsat, 1, 3, 1, , 3, 
atan-vega-3-chunk-0316, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0317, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0318, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0319, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0320, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0321, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0322, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0323, unsat, 1, 3, 5, , 6, 4
atan-vega-3-chunk-0324, unsat, 1, 3, 6, 1, 8, 5
atan-vega-3-chunk-0325, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0326, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0327, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0328, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0329, sat, 1, 3, 2, 1, 5, 2
atan-vega-3-chunk-0330, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0331, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0332, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0333, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0334, unsat, 1, 3, 6, , 8, 5
atan-vega-3-chunk-0335, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0336, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0337, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0338, unsat, 1, 3, 2, , 3, 1
atan-vega-3-chunk-0339, sat, 1, 3, 4, 1, 8, 4
atan-vega-3-chunk-0340, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0341, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0342, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0343, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0344, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0345, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0346, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0347, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0348, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0349, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0350, unsat, , , , , , 
atan-vega-3-chunk-0351, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0352, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0353, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0354, sat, 1, 3, 4, 1, 7, 4
atan-vega-3-chunk-0355, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0356, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0357, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0358, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0359, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0360, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0361, sat, 1, 3, 4, 1, 7, 4
atan-vega-3-chunk-0362, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0363, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0364, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0365, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0366, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0367, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0368, sat, 1, 3, 4, 1, 7, 4
atan-vega-3-chunk-0369, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0370, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0371, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0372, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0373, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0374, unsat, 1, 3, 8, , 9, 7
atan-vega-3-chunk-0375, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0376, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0377, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0378, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0379, unsat, 1, 3, 4, 1, 5, 3
atan-vega-3-chunk-0380, unsat, 1, 3, 8, 1, 9, 7
atan-vega-3-chunk-0381, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0382, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0383, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0384, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0385, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0386, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0387, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0388, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0389, timeout, , , , , , 
atan-vega-3-chunk-0390, sat, 1, 3, 3, , 6, 3
atan-vega-3-chunk-0391, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0392, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0393, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0394, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0395, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0396, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0397, sat, 1, 3, 1, 1, 3, 1
atan-vega-3-chunk-0398, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0399, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0400, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0401, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0403, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0406, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0407, unsat, 1, 2, 1, , 1, 
atan-vega-3-chunk-0408, unsat, 1, 2, 2, , 2, 1
atan-vega-3-chunk-0409, unsat, 1, 2, 2, , 2, 1
atan-vega-3-chunk-0410, sat, 1, 3, 1, 1, 3, 1
atan-vega-3-chunk-0411, unsat, 1, 3, 2, 1, 3, 1
atan-vega-3-chunk-0412, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0413, sat, 1, 3, 1, 1, 3, 1
atan-vega-3-chunk-0414, unsat, 1, 3, 1, , 3, 
atan-vega-3-chunk-0415, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0416, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0417, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0418, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0419, unsat, 1, 3, 5, , 6, 4
atan-vega-3-chunk-0420, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0421, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0422, unsat, 1, 3, 5, 1, 6, 4
atan-vega-3-chunk-0423, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0424, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0425, sat, 1, 3, 2, 1, 6, 2
atan-vega-3-chunk-0426, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0427, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0428, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0429, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0430, unsat, 1, 3, 6, , 8, 5
atan-vega-3-chunk-0431, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0432, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0433, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0434, unsat, 1, 3, 2, , 3, 1
atan-vega-3-chunk-0435, unsat, 1, 3, 7, , 8, 6
atan-vega-3-chunk-0436, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0437, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0438, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0439, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0440, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0441, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0442, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0443, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0444, unsat, , , , , , 
atan-vega-3-chunk-0445, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0446, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0447, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0448, unsat, 1, 3, 7, , 7, 6
atan-vega-3-chunk-0449, sat, 1, 3, 11, 6, 13, 11
atan-vega-3-chunk-0450, unsat, 1, 3, 7, 1, 6, 6
atan-vega-3-chunk-0451, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0452, sat, 1, 3, 5, 2, 7, 5
atan-vega-3-chunk-0453, unsat, 1, 3, 7, , 7, 6
atan-vega-3-chunk-0454, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0455, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0456, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0457, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0458, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0459, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0460, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0461, unsat, 1, 3, 7, , 7, 6
atan-vega-3-chunk-0462, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0463, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0464, unsat, 1, 3, 8, , 9, 7
atan-vega-3-chunk-0465, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0466, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0467, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0468, unsat, 1, 3, 5, , 5, 4
atan-vega-3-chunk-0469, unsat, 1, 3, 4, 1, 5, 3
atan-vega-3-chunk-0470, unsat, 1, 3, 8, 1, 9, 7
atan-vega-3-chunk-0471, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0472, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0473, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0474, unsat, 1, 3, 3, , 5, 2
atan-vega-3-chunk-0475, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0476, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0477, unsat, 1, 3, 5, , 6, 4
atan-vega-3-chunk-0478, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0479, unsat, 1, 2, 1, , 1, 
atan-vega-3-chunk-0480, unsat, 1, 3, 1, , 1, 
atan-vega-3-chunk-0481, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0482, unsat, 1, 3, 7, , 8, 6
atan-vega-3-chunk-0483, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0484, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0485, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0486, unsat, 1, 2, 1, , 1, 
atan-vega-3-chunk-0487, unsat, 1, 3, 1, , 1, 
atan-vega-3-chunk-0488, unsat, 1, 2, 1, , 1, 
atan-vega-3-chunk-0489, sat, 1, 2, , , 2, 
atan-vega-3-chunk-0490, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0491, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0492, unsat, 1, 3, 1, , 1, 
atan-vega-3-chunk-0493, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0494, sat, 1, 3, 1, 1, 3, 1
atan-vega-3-chunk-0495, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0496, unsat, 1, 2, 1, , 1, 
atan-vega-3-chunk-0497, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0498, sat, 1, 2, , , 2, 
atan-vega-3-chunk-0499, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0500, unsat, 1, 3, 1, , 1, 
atan-vega-3-chunk-0501, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0502, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0503, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0504, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0505, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0506, unsat, 1, 2, 4, , 4, 3
atan-vega-3-chunk-0507, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0508, sat, 1, 2, , , 2, 
atan-vega-3-chunk-0509, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0510, unsat, 1, 2, 6, , 6, 5
atan-vega-3-chunk-0511, unsat, 1, 3, 4, , 4, 3
atan-vega-3-chunk-0512, unsat, 1, 3, 6, , 6, 5
atan-vega-3-chunk-0513, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0514, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0515, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0516, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0517, sat, 1, 3, 4, 1, 8, 4
atan-vega-3-chunk-0518, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0519, unsat, 1, 3, 6, 1, 5, 5
atan-vega-3-chunk-0520, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0521, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0522, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0523, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0524, unsat, 1, 2, 2, , 2, 1
atan-vega-3-chunk-0525, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0526, unsat, 1, 3, 7, , 8, 6
atan-vega-3-chunk-0527, unsat, 1, 3, 11, 1, 11, 10
atan-vega-3-chunk-0528, unsat, 1, 3, 6, , 8, 5
atan-vega-3-chunk-0529, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0530, sat, 1, 3, 1, 2, 4, 1
atan-vega-3-chunk-0531, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0532, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0533, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0534, unsat, , , , , , 
atan-vega-3-chunk-0535, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0536, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0537, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0538, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0539, unsat, 1, 3, 6, , 8, 5
atan-vega-3-chunk-0540, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0541, unsat, 1, 3, 9, , 10, 8
atan-vega-3-chunk-0542, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0543, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0544, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0545, unsat, 1, 3, 9, , 10, 8
atan-vega-3-chunk-0546, unsat, 1, 3, 9, , 10, 8
atan-vega-3-chunk-0547, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0548, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0549, sat, 1, 3, 4, 1, 6, 4
atan-vega-3-chunk-0550, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0551, sat, 1, 3, 10, 3, 11, 10
atan-vega-3-chunk-0552, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0553, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0554, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0555, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0556, sat, 1, 3, 4, 1, 7, 4
atan-vega-3-chunk-0557, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0558, sat, 1, 3, 2, 1, 5, 2
atan-vega-3-chunk-0559, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0560, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0561, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0562, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0563, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0564, sat, 1, 3, 3, 1, 5, 3
atan-vega-3-chunk-0565, unsat, 1, 3, 7, , 7, 6
atan-vega-3-chunk-0566, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0567, sat, 1, 3, 2, 1, 5, 2
atan-vega-3-chunk-0568, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0569, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0570, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0571, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0572, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0573, unsat, 1, 3, 7, , 7, 6
atan-vega-3-chunk-0574, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0575, sat, 1, 3, 1, 1, 3, 1
atan-vega-3-chunk-0576, unsat, 1, 3, 12, 1, 12, 11
atan-vega-3-chunk-0577, sat, 1, 3, 2, , 5, 2
atan-vega-3-chunk-0578, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0579, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0580, unsat, 1, 3, 7, , 7, 6
atan-vega-3-chunk-0581, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0582, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0583, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0584, sat, 1, 3, 4, 1, 8, 4
atan-vega-3-chunk-0585, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0586, unsat, 1, 3, 6, 1, 5, 5
atan-vega-3-chunk-0587, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0588, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0589, sat, 1, 3, 1, 2, 4, 1
atan-vega-3-chunk-0590, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0591, sat, 1, 2, , , 2, 
atan-vega-3-chunk-0592, sat, 1, 3, 1, 1, 4, 1
atan-vega-3-chunk-0593, unsat, 1, 3, 3, , 3, 2
atan-vega-3-chunk-0594, unsat, 1, 2, 2, , 2, 1
atan-vega-3-chunk-0595, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0596, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0597, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0598, unsat, , , , , , 
atan-vega-3-chunk-0599, unsat, 1, 3, 9, , 10, 8
atan-vega-3-chunk-0600, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0601, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0602, unsat, 1, 3, 7, , 7, 6
atan-vega-3-chunk-0603, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0604, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0605, unsat, 1, 3, 1, , 1, 
atan-vega-3-chunk-0606, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0607, sat, 1, 3, , 1, 3, 
atan-vega-3-chunk-0608, sat, 1, 3, 4, 1, 8, 4
atan-vega-3-chunk-0609, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0610, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0611, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0612, unsat, 1, 3, 6, , 8, 5
atan-vega-3-chunk-0613, sat, 1, 3, 2, , 6, 2
atan-vega-3-chunk-0614, sat, 1, 3, 1, , 4, 1
atan-vega-3-chunk-0615, unsat, 1, 3, 1, , 1, 
atan-vega-3-chunk-0616, sat, 1, 3, , , 3, 
atan-vega-3-chunk-0617, sat, 1, 3, , 1, 3, 
